"id","date","station_name","station_code","parameter","average_temperature","standard_deviation","highest_temperature","lowest_temperature","state_name","district_name","state_code","district_code"
4455,"2006-04-01","bhuntar","42081","maximum temperature",27.1,22.5,27.1,27.1,"himachal pradesh","kullu","02","020"
4456,"2006-05-01","bhuntar","42081","maximum temperature",32.2,24.7,32.2,32.2,"himachal pradesh","kullu","02","020"
4457,"2006-06-01","bhuntar","42081","maximum temperature",32.2,26.1,32.2,32.2,"himachal pradesh","kullu","02","020"
4458,"2006-07-01","bhuntar","42081","maximum temperature",32.1,27.1,32.1,32.1,"himachal pradesh","kullu","02","020"
4459,"2006-08-01","bhuntar","42081","maximum temperature",31.3,27.6,31.3,31.3,"himachal pradesh","kullu","02","020"
4460,"2006-09-01","bhuntar","42081","maximum temperature",30.5,28.0,30.5,30.5,"himachal pradesh","kullu","02","020"
4461,"2006-10-01","bhuntar","42081","maximum temperature",27.8,27.9,27.8,27.8,"himachal pradesh","kullu","02","020"
4462,"2006-11-01","bhuntar","42081","maximum temperature",23.0,27.5,23.0,23.0,"himachal pradesh","kullu","02","020"
4463,"2006-12-01","bhuntar","42081","maximum temperature",17.8,26.8,17.8,17.8,"himachal pradesh","kullu","02","020"
4464,"2006-01-01","kalpa","42066","minimum temperature",-4.2,4.2,-4.2,-4.2,"himachal pradesh","kinnaur","02","019"
4465,"2006-02-01","kalpa","42066","minimum temperature",0.1,3.0,0.1,0.1,"himachal pradesh","kinnaur","02","019"
4466,"2006-03-01","kalpa","42066","minimum temperature",-0.4,2.4,-0.4,-0.4,"himachal pradesh","kinnaur","02","019"
4467,"2006-04-01","kalpa","42066","minimum temperature",2.8,2.5,2.8,2.8,"himachal pradesh","kinnaur","02","019"
4468,"2006-05-01","kalpa","42066","minimum temperature",7.7,4.1,7.7,7.7,"himachal pradesh","kinnaur","02","019"
4469,"2006-06-01","kalpa","42066","minimum temperature",8.6,5.1,8.6,8.6,"himachal pradesh","kinnaur","02","019"
4470,"2006-07-01","kalpa","42066","minimum temperature",12.5,6.7,12.5,12.5,"himachal pradesh","kinnaur","02","019"
4471,"2006-08-01","kalpa","42066","minimum temperature",11.7,7.5,11.7,11.7,"himachal pradesh","kinnaur","02","019"
4472,"2006-09-01","kalpa","42066","minimum temperature",8.3,7.6,8.3,8.3,"himachal pradesh","kinnaur","02","019"
4473,"2006-10-01","kalpa","42066","minimum temperature",3.7,7.3,3.7,3.7,"himachal pradesh","kinnaur","02","019"
4474,"2006-11-01","kalpa","42066","minimum temperature",-0.2,7.0,-0.2,-0.2,"himachal pradesh","kinnaur","02","019"
4475,"2006-12-01","kalpa","42066","minimum temperature",-3.1,6.7,-3.1,-3.1,"himachal pradesh","kinnaur","02","019"
4476,"2006-01-01","kalpa","42066","maximum temperature",5.0,5.0,5.0,5.0,"himachal pradesh","kinnaur","02","019"
4477,"2006-02-01","kalpa","42066","maximum temperature",11.2,8.7,11.2,11.2,"himachal pradesh","kinnaur","02","019"
4478,"2006-03-01","kalpa","42066","maximum temperature",11.6,9.7,11.6,11.6,"himachal pradesh","kinnaur","02","019"
4479,"2006-04-01","kalpa","42066","maximum temperature",16.2,11.7,16.2,16.2,"himachal pradesh","kinnaur","02","019"
4480,"2006-05-01","kalpa","42066","maximum temperature",22.6,14.5,22.6,22.6,"himachal pradesh","kinnaur","02","019"
4481,"2006-06-01","kalpa","42066","maximum temperature",22.2,16.1,22.2,22.2,"himachal pradesh","kinnaur","02","019"
4482,"2006-07-01","kalpa","42066","maximum temperature",23.0,17.2,23.0,23.0,"himachal pradesh","kinnaur","02","019"
4483,"2006-08-01","kalpa","42066","maximum temperature",22.4,18.0,22.4,22.4,"himachal pradesh","kinnaur","02","019"
4484,"2006-09-01","kalpa","42066","maximum temperature",22.1,18.5,22.1,22.1,"himachal pradesh","kinnaur","02","019"
4485,"2006-10-01","kalpa","42066","maximum temperature",19.8,18.6,19.8,19.8,"himachal pradesh","kinnaur","02","019"
4486,"2006-11-01","kalpa","42066","maximum temperature",14.7,18.3,14.7,14.7,"himachal pradesh","kinnaur","02","019"
4487,"2006-12-01","kalpa","42066","maximum temperature",7.1,17.6,7.1,7.1,"himachal pradesh","kinnaur","02","019"
4488,"2006-01-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4489,"2006-02-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4490,"2006-03-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4491,"2006-04-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4492,"2006-05-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4493,"2006-06-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4494,"2006-07-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4495,"2006-08-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4496,"2006-09-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4497,"2006-10-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4498,"2006-11-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4499,"2006-12-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4500,"2006-01-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4501,"2006-02-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4502,"2006-03-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4503,"2006-04-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4504,"2006-05-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4505,"2006-06-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4506,"2006-07-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4507,"2006-08-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4508,"2006-09-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4509,"2006-10-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4510,"2006-11-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4511,"2006-12-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4512,"2006-01-01","shimla","42083","minimum temperature",4.8,4.8,4.8,4.8,"himachal pradesh","shimla","02","023"
4513,"2006-02-01","shimla","42083","minimum temperature",10.0,7.8,10.0,10.0,"himachal pradesh","shimla","02","023"
4514,"2006-03-01","shimla","42083","minimum temperature",7.5,7.7,7.5,7.5,"himachal pradesh","shimla","02","023"
4515,"2006-04-01","shimla","42083","minimum temperature",12.7,9.2,12.7,12.7,"himachal pradesh","shimla","02","023"
4516,"2006-05-01","shimla","42083","minimum temperature",16.2,11.0,16.2,16.2,"himachal pradesh","shimla","02","023"
4517,"2006-06-01","shimla","42083","minimum temperature",16.1,12.0,16.1,16.1,"himachal pradesh","shimla","02","023"
4518,"2006-07-01","shimla","42083","minimum temperature",17.0,12.8,17.0,17.0,"himachal pradesh","shimla","02","023"
4519,"2006-08-01","shimla","42083","minimum temperature",16.3,13.3,16.3,16.3,"himachal pradesh","shimla","02","023"
4520,"2006-09-01","shimla","42083","minimum temperature",14.6,13.5,14.6,14.6,"himachal pradesh","shimla","02","023"
4521,"2006-10-01","shimla","42083","minimum temperature",11.9,13.3,11.9,11.9,"himachal pradesh","shimla","02","023"
4522,"2006-11-01","shimla","42083","minimum temperature",8.0,12.9,8.0,8.0,"himachal pradesh","shimla","02","023"
4523,"2006-12-01","shimla","42083","minimum temperature",5.5,12.5,5.5,5.5,"himachal pradesh","shimla","02","023"
4524,"2006-01-01","shimla","42083","maximum temperature",12.8,12.8,12.8,12.8,"himachal pradesh","shimla","02","023"
4525,"2006-02-01","shimla","42083","maximum temperature",18.9,16.1,18.9,18.9,"himachal pradesh","shimla","02","023"
4526,"2006-03-01","shimla","42083","maximum temperature",16.5,16.3,16.5,16.5,"himachal pradesh","shimla","02","023"
4527,"2006-04-01","shimla","42083","maximum temperature",21.7,17.8,21.7,21.7,"himachal pradesh","shimla","02","023"
4528,"2006-05-01","shimla","42083","maximum temperature",25.4,19.5,25.4,25.4,"himachal pradesh","shimla","02","023"
4529,"2006-06-01","shimla","42083","maximum temperature",24.5,20.5,24.5,24.5,"himachal pradesh","shimla","02","023"
4530,"2006-07-01","shimla","42083","maximum temperature",23.0,20.8,23.0,23.0,"himachal pradesh","shimla","02","023"
4531,"2006-08-01","shimla","42083","maximum temperature",22.5,21.1,22.5,22.5,"himachal pradesh","shimla","02","023"
4532,"2006-09-01","shimla","42083","maximum temperature",22.3,21.2,22.3,22.3,"himachal pradesh","shimla","02","023"
4533,"2006-10-01","shimla","42083","maximum temperature",20.8,21.2,20.8,20.8,"himachal pradesh","shimla","02","023"
4534,"2006-11-01","shimla","42083","maximum temperature",16.8,20.8,16.8,16.8,"himachal pradesh","shimla","02","023"
4535,"2006-12-01","shimla","42083","maximum temperature",14.2,20.3,14.2,14.2,"himachal pradesh","shimla","02","023"
4536,"2006-01-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4537,"2006-02-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4538,"2006-03-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4539,"2006-04-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4540,"2006-05-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4541,"2006-06-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4542,"2006-07-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4543,"2006-08-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4544,"2006-09-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4545,"2006-10-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4546,"2006-11-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4547,"2006-12-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4548,"2006-01-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4549,"2006-02-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4550,"2006-03-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4551,"2006-04-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4552,"2006-05-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4553,"2006-06-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4554,"2006-07-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4555,"2006-08-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4556,"2006-09-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4557,"2006-10-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4558,"2006-11-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4559,"2006-12-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4560,"2007-01-01","bhuntar","42081","minimum temperature",0.2,0.2,0.2,0.2,"himachal pradesh","kullu","02","020"
4561,"2007-02-01","bhuntar","42081","minimum temperature",4.3,3.0,4.3,4.3,"himachal pradesh","kullu","02","020"
4562,"2007-03-01","bhuntar","42081","minimum temperature",5.9,4.2,5.9,5.9,"himachal pradesh","kullu","02","020"
4563,"2007-04-01","bhuntar","42081","minimum temperature",11.8,6.9,11.8,11.8,"himachal pradesh","kullu","02","020"
4564,"2007-05-01","bhuntar","42081","minimum temperature",13.9,8.8,13.9,13.9,"himachal pradesh","kullu","02","020"
4565,"2007-06-01","bhuntar","42081","minimum temperature",18.0,10.9,18.0,18.0,"himachal pradesh","kullu","02","020"
4566,"2007-07-01","bhuntar","42081","minimum temperature",20.4,12.7,20.4,20.4,"himachal pradesh","kullu","02","020"
4567,"2007-08-01","bhuntar","42081","minimum temperature",20.3,13.9,20.3,20.3,"himachal pradesh","kullu","02","020"
4568,"2007-09-01","bhuntar","42081","minimum temperature",17.8,14.4,17.8,17.8,"himachal pradesh","kullu","02","020"
4569,"2007-10-01","bhuntar","42081","minimum temperature",9.6,14.0,9.6,9.6,"himachal pradesh","kullu","02","020"
4570,"2007-11-01","bhuntar","42081","minimum temperature",4.4,13.4,4.4,4.4,"himachal pradesh","kullu","02","020"
4571,"2007-12-01","bhuntar","42081","minimum temperature",1.5,12.8,1.5,1.5,"himachal pradesh","kullu","02","020"
4572,"2007-01-01","bhuntar","42081","maximum temperature",19.2,19.2,19.2,19.2,"himachal pradesh","kullu","02","020"
4573,"2007-02-01","bhuntar","42081","maximum temperature",18.4,18.8,18.4,18.4,"himachal pradesh","kullu","02","020"
4574,"2007-03-01","bhuntar","42081","maximum temperature",21.2,19.6,21.2,21.2,"himachal pradesh","kullu","02","020"
4575,"2007-04-01","bhuntar","42081","maximum temperature",31.2,23.1,31.2,31.2,"himachal pradesh","kullu","02","020"
4576,"2007-05-01","bhuntar","42081","maximum temperature",30.7,24.8,30.7,30.7,"himachal pradesh","kullu","02","020"
4577,"2007-06-01","bhuntar","42081","maximum temperature",33.5,26.4,33.5,33.5,"himachal pradesh","kullu","02","020"
4578,"2007-07-01","bhuntar","42081","maximum temperature",31.7,27.3,31.7,31.7,"himachal pradesh","kullu","02","020"
4579,"2007-08-01","bhuntar","42081","maximum temperature",31.4,27.8,31.4,31.4,"himachal pradesh","kullu","02","020"
4580,"2007-09-01","bhuntar","42081","maximum temperature",31.3,28.2,31.3,31.3,"himachal pradesh","kullu","02","020"
4581,"2007-10-01","bhuntar","42081","maximum temperature",29.1,28.3,29.1,29.1,"himachal pradesh","kullu","02","020"
4582,"2007-11-01","bhuntar","42081","maximum temperature",24.5,28.0,24.5,24.5,"himachal pradesh","kullu","02","020"
4583,"2007-12-01","bhuntar","42081","maximum temperature",17.6,27.3,17.6,17.6,"himachal pradesh","kullu","02","020"
4584,"2007-01-01","kalpa","42066","minimum temperature",-4.4,4.4,-4.4,-4.4,"himachal pradesh","kinnaur","02","019"
4585,"2007-02-01","kalpa","42066","minimum temperature",-3.1,3.8,-3.1,-3.1,"himachal pradesh","kinnaur","02","019"
4586,"2007-03-01","kalpa","42066","minimum temperature",-1.5,3.2,-1.5,-1.5,"himachal pradesh","kinnaur","02","019"
4587,"2007-04-01","kalpa","42066","minimum temperature",4.9,3.7,4.9,4.9,"himachal pradesh","kinnaur","02","019"
4588,"2007-05-01","kalpa","42066","minimum temperature",6.2,4.3,6.2,6.2,"himachal pradesh","kinnaur","02","019"
4589,"2007-06-01","kalpa","42066","minimum temperature",9.9,5.7,9.9,9.9,"himachal pradesh","kinnaur","02","019"
4590,"2007-07-01","kalpa","42066","minimum temperature",11.8,6.9,11.8,11.8,"himachal pradesh","kinnaur","02","019"
4591,"2007-08-01","kalpa","42066","minimum temperature",11.5,7.6,11.5,11.5,"himachal pradesh","kinnaur","02","019"
4592,"2007-09-01","kalpa","42066","minimum temperature",8.1,7.7,8.1,8.1,"himachal pradesh","kinnaur","02","019"
4593,"2007-10-01","kalpa","42066","minimum temperature",2.4,7.3,2.4,2.4,"himachal pradesh","kinnaur","02","019"
4594,"2007-11-01","kalpa","42066","minimum temperature",0.4,7.0,0.4,0.4,"himachal pradesh","kinnaur","02","019"
4595,"2007-12-01","kalpa","42066","minimum temperature",-3.0,6.7,-3.0,-3.0,"himachal pradesh","kinnaur","02","019"
4596,"2007-01-01","kalpa","42066","maximum temperature",10.0,10.0,10.0,10.0,"himachal pradesh","kinnaur","02","019"
4597,"2007-02-01","kalpa","42066","maximum temperature",9.4,9.7,9.4,9.4,"himachal pradesh","kinnaur","02","019"
4598,"2007-03-01","kalpa","42066","maximum temperature",10.3,9.9,10.3,10.3,"himachal pradesh","kinnaur","02","019"
4599,"2007-04-01","kalpa","42066","maximum temperature",21.2,13.6,21.2,21.2,"himachal pradesh","kinnaur","02","019"
4600,"2007-05-01","kalpa","42066","maximum temperature",21.3,15.5,21.3,21.3,"himachal pradesh","kinnaur","02","019"
4601,"2007-06-01","kalpa","42066","maximum temperature",24.0,17.2,24.0,24.0,"himachal pradesh","kinnaur","02","019"
4602,"2007-07-01","kalpa","42066","maximum temperature",22.7,18.1,22.7,22.7,"himachal pradesh","kinnaur","02","019"
4603,"2007-08-01","kalpa","42066","maximum temperature",22.3,18.7,22.3,22.3,"himachal pradesh","kinnaur","02","019"
4604,"2007-09-01","kalpa","42066","maximum temperature",21.0,18.9,21.0,21.0,"himachal pradesh","kinnaur","02","019"
4605,"2007-10-01","kalpa","42066","maximum temperature",17.8,18.8,17.8,17.8,"himachal pradesh","kinnaur","02","019"
4606,"2007-11-01","kalpa","42066","maximum temperature",15.8,18.6,15.8,15.8,"himachal pradesh","kinnaur","02","019"
4607,"2007-12-01","kalpa","42066","maximum temperature",8.4,17.9,8.4,8.4,"himachal pradesh","kinnaur","02","019"
4608,"2007-01-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4609,"2007-02-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4610,"2007-03-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4611,"2007-04-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4612,"2007-05-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4613,"2007-06-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4614,"2007-07-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4615,"2007-08-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4616,"2007-09-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4617,"2007-10-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4618,"2007-11-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4619,"2007-12-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
4620,"2007-01-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4621,"2007-02-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4622,"2007-03-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4623,"2007-04-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4624,"2007-05-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4625,"2007-06-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4626,"2007-07-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4627,"2007-08-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4628,"2007-09-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4629,"2007-10-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4630,"2007-11-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4631,"2007-12-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
4632,"2007-01-01","shimla","42083","minimum temperature",3.4,3.4,3.4,3.4,"himachal pradesh","shimla","02","023"
4633,"2007-02-01","shimla","42083","minimum temperature",3.5,3.5,3.5,3.5,"himachal pradesh","shimla","02","023"
4634,"2007-03-01","shimla","42083","minimum temperature",6.8,4.8,6.8,6.8,"himachal pradesh","shimla","02","023"
4635,"2007-04-01","shimla","42083","minimum temperature",14.0,8.2,14.0,14.0,"himachal pradesh","shimla","02","023"
4636,"2007-05-01","shimla","42083","minimum temperature",14.8,9.8,14.8,14.8,"himachal pradesh","shimla","02","023"
4637,"2007-06-01","shimla","42083","minimum temperature",17.0,11.4,17.0,17.0,"himachal pradesh","shimla","02","023"
4638,"2007-07-01","shimla","42083","minimum temperature",16.2,12.2,16.2,16.2,"himachal pradesh","shimla","02","023"
4639,"2007-08-01","shimla","42083","minimum temperature",16.0,12.7,16.0,16.0,"himachal pradesh","shimla","02","023"
4640,"2007-09-01","shimla","42083","minimum temperature",14.2,12.9,14.2,14.2,"himachal pradesh","shimla","02","023"
4641,"2007-10-01","shimla","42083","minimum temperature",10.9,12.7,10.9,10.9,"himachal pradesh","shimla","02","023"
4642,"2007-11-01","shimla","42083","minimum temperature",8.4,12.4,8.4,8.4,"himachal pradesh","shimla","02","023"
4643,"2007-12-01","shimla","42083","minimum temperature",3.9,11.9,3.9,3.9,"himachal pradesh","shimla","02","023"
4644,"2007-01-01","shimla","42083","maximum temperature",13.5,13.5,13.5,13.5,"himachal pradesh","shimla","02","023"
4645,"2007-02-01","shimla","42083","maximum temperature",11.5,12.5,11.5,11.5,"himachal pradesh","shimla","02","023"
4646,"2007-03-01","shimla","42083","maximum temperature",15.9,13.8,15.9,15.9,"himachal pradesh","shimla","02","023"
4647,"2007-04-01","shimla","42083","maximum temperature",23.7,16.8,23.7,23.7,"himachal pradesh","shimla","02","023"
4648,"2007-05-01","shimla","42083","maximum temperature",24.4,18.6,24.4,24.4,"himachal pradesh","shimla","02","023"
4649,"2007-06-01","shimla","42083","maximum temperature",25.4,19.9,25.4,25.4,"himachal pradesh","shimla","02","023"
4650,"2007-07-01","shimla","42083","maximum temperature",23.0,20.3,23.0,23.0,"himachal pradesh","shimla","02","023"
4651,"2007-08-01","shimla","42083","maximum temperature",22.4,20.6,22.4,22.4,"himachal pradesh","shimla","02","023"
4652,"2007-09-01","shimla","42083","maximum temperature",22.3,20.8,22.3,22.3,"himachal pradesh","shimla","02","023"
4653,"2007-10-01","shimla","42083","maximum temperature",21.3,20.9,21.3,21.3,"himachal pradesh","shimla","02","023"
4654,"2007-11-01","shimla","42083","maximum temperature",18.3,20.6,18.3,18.3,"himachal pradesh","shimla","02","023"
4655,"2007-12-01","shimla","42083","maximum temperature",13.8,20.2,13.8,13.8,"himachal pradesh","shimla","02","023"
4656,"2007-01-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4657,"2007-02-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4658,"2007-03-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4659,"2007-04-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4660,"2007-05-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4661,"2007-06-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4662,"2007-07-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4663,"2007-08-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4664,"2007-09-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4665,"2007-10-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4666,"2007-11-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4667,"2007-12-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
4668,"2007-01-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4669,"2007-02-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4670,"2007-03-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4671,"2007-04-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4672,"2007-05-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4673,"2007-06-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4674,"2007-07-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4675,"2007-08-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4676,"2007-09-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4677,"2007-10-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4678,"2007-11-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4679,"2007-12-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
4680,"2008-01-01","bhuntar","42081","minimum temperature",1.6,1.6,1.6,1.6,"himachal pradesh","kullu","02","020"
4681,"2008-02-01","bhuntar","42081","minimum temperature",3.2,2.5,3.2,3.2,"himachal pradesh","kullu","02","020"
4682,"2008-03-01","bhuntar","42081","minimum temperature",7.3,4.7,7.3,7.3,"himachal pradesh","kullu","02","020"
4683,"2008-04-01","bhuntar","42081","minimum temperature",9.7,6.3,9.7,9.7,"himachal pradesh","kullu","02","020"
4684,"2008-05-01","bhuntar","42081","minimum temperature",13.6,8.3,13.6,13.6,"himachal pradesh","kullu","02","020"
4685,"2008-06-01","bhuntar","42081","minimum temperature",19.2,10.9,19.2,19.2,"himachal pradesh","kullu","02","020"
4686,"2008-07-01","bhuntar","42081","minimum temperature",20.8,12.8,20.8,20.8,"himachal pradesh","kullu","02","020"
4687,"2008-08-01","bhuntar","42081","minimum temperature",19.7,13.8,19.7,19.7,"himachal pradesh","kullu","02","020"
4688,"2008-09-01","bhuntar","42081","minimum temperature",14.9,14.0,14.9,14.9,"himachal pradesh","kullu","02","020"
4689,"2008-10-01","bhuntar","42081","minimum temperature",10.7,13.7,10.7,10.7,"himachal pradesh","kullu","02","020"
4690,"2008-11-01","bhuntar","42081","minimum temperature",4.2,13.1,4.2,4.2,"himachal pradesh","kullu","02","020"
4691,"2008-12-01","bhuntar","42081","minimum temperature",3.1,12.6,3.1,3.1,"himachal pradesh","kullu","02","020"
4692,"2008-01-01","bhuntar","42081","maximum temperature",13.7,13.7,13.7,13.7,"himachal pradesh","kullu","02","020"
4693,"2008-02-01","bhuntar","42081","maximum temperature",18.3,16.2,18.3,18.3,"himachal pradesh","kullu","02","020"
4694,"2008-03-01","bhuntar","42081","maximum temperature",27.2,20.5,27.2,27.2,"himachal pradesh","kullu","02","020"
4695,"2008-04-01","bhuntar","42081","maximum temperature",27.2,22.4,27.2,27.2,"himachal pradesh","kullu","02","020"
4696,"2008-05-01","bhuntar","42081","maximum temperature",31.2,24.4,31.2,31.2,"himachal pradesh","kullu","02","020"
4697,"2008-06-01","bhuntar","42081","maximum temperature",32.1,25.8,32.1,32.1,"himachal pradesh","kullu","02","020"
4698,"2008-07-01","bhuntar","42081","maximum temperature",31.2,26.7,31.2,31.2,"himachal pradesh","kullu","02","020"
4699,"2008-08-01","bhuntar","42081","maximum temperature",29.7,27.1,29.7,29.7,"himachal pradesh","kullu","02","020"
4700,"2008-09-01","bhuntar","42081","maximum temperature",27.9,27.2,27.9,27.9,"himachal pradesh","kullu","02","020"
4701,"2008-10-01","bhuntar","42081","maximum temperature",27.4,27.2,27.4,27.4,"himachal pradesh","kullu","02","020"
4702,"2008-11-01","bhuntar","42081","maximum temperature",24.0,26.9,24.0,24.0,"himachal pradesh","kullu","02","020"
4703,"2008-12-01","bhuntar","42081","maximum temperature",20.4,26.4,20.4,20.4,"himachal pradesh","kullu","02","020"
